"State","District","Date","Year","Month","Avg_rainfall","Agency_name"
"Madhya Pradesh","Barwani","2023-02-20","2023","02","6.848E-6","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-21","2023","02","0.0004727206","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-03","2023","02","4.2554E-5","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-11","2023","02","4.0445E-6","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Barwani","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-16","2023","02","0.0039103456","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-17","2023","02","0.0021962215","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-18","2023","02","0.0028390181","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-19","2023","02","0.0043388766","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-20","2023","02","0.0090527179","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-21","2023","02","0.0076092976","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-22","2023","02","0.0974179916","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-01","2023","02","0.0521007422","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-02","2023","02","0.0044460094","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-03","2023","02","0.0077016926","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-04","2023","02","0.0148027819","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-05","2023","02","0.0068564964","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-06","2023","02","0.0041263054","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Betul","2023-02-15","2023","02","0.0032675491","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-24","2023","02","4.32076673","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhind","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-16","2023","02","0.0084479283","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-17","2023","02","0.0022032029","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-18","2023","02","0.0035243088","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-19","2023","02","0.0067318238","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-20","2023","02","0.0102561326","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-21","2023","02","0.0040952864","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-22","2023","02","0.0269713888","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-23","2023","02","7.8321E-6","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-02","2023","02","0.0072276335","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-03","2023","02","0.0047158578","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-04","2023","02","0.163753487","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-05","2023","02","0.0006996553","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-07","2023","02","0.0049236195","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-08","2023","02","0.0042143739","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Bhopal","2023-02-15","2023","02","0.0042239641","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-20","2023","02","0.0025142331","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-22","2023","02","0.216754085","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-11","2023","02","0.0010993925","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Burhanpur","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-17","2023","02","4.0E-8","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-21","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-22","2023","02","1.2394E-6","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhatarpur","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-16","2023","02","0.0025732014","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-17","2023","02","0.0009608189","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-20","2023","02","0.0017008206","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-21","2023","02","0.0008104689","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-22","2023","02","6.91998E-5","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-23","2023","02","1.73E-5","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-01","2023","02","0.0175028106","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-03","2023","02","0.0026581089","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-04","2023","02","0.0046860731","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-05","2023","02","0.0434223591","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Chhindwara","2023-02-15","2023","02","0.0449399416","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-17","2023","02","8.00014E-5","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-20","2023","02","1.19974E-5","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-21","2023","02","2.39948E-5","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-22","2023","02","0.1107010482","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-02","2023","02","1.19974E-5","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-03","2023","02","2.39948E-5","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-04","2023","02","1.19974E-5","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-08","2023","02","1.19974E-5","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Damoh","2023-02-15","2023","02","1.19974E-5","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-16","2023","02","6.24197E-5","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-17","2023","02","1.56049E-5","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-19","2023","02","2.34074E-5","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-20","2023","02","0.0001950617","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-21","2023","02","0.0001638518","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-24","2023","02","0.4186982594","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-02","2023","02","0.000132642","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-03","2023","02","0.0001092346","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-04","2023","02","0.0001482469","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-05","2023","02","4.68148E-5","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-06","2023","02","2.34074E-5","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-07","2023","02","4.68148E-5","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Datia","2023-02-15","2023","02","5.46173E-5","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-16","2023","02","0.0128721833","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-17","2023","02","0.0269896942","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-18","2023","02","0.1014557992","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-19","2023","02","0.1119633941","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-20","2023","02","0.0695570383","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-21","2023","02","0.1161793509","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-22","2023","02","0.0001246319","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-02","2023","02","0.1284986056","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-03","2023","02","0.1295078401","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-04","2023","02","0.0912773317","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-05","2023","02","0.0670604506","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-06","2023","02","0.097772071","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-07","2023","02","0.071829453","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-11","2023","02","0.0540677128","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-12","2023","02","0.1084912174","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-13","2023","02","0.1239017537","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dewas","2023-02-15","2023","02","0.1232004848","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-20","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-21","2023","02","0.0004427477","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-22","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-02","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-03","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-04","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-05","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-06","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dhar","2023-02-15","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-16","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-17","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-18","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-19","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-20","2023","02","2.73233E-5","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-21","2023","02","0.0002980724","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-22","2023","02","0.013802124","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-24","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-02","2023","02","0.0006534555","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-03","2023","02","0.0002293408","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-04","2023","02","0.0002287615","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-05","2023","02","0.0003431423","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-06","2023","02","0.0004052954","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-07","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-08","2023","02","2.73233E-5","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-10","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-11","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-12","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-13","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-14","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","Dindori","2023-02-15","2023","02","2.73233E-5","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-16","2023","02","0.0456718668","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-17","2023","02","0.1030869053","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-18","2023","02","0.3504855529","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-19","2023","02","0.4065685189","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-20","2023","02","0.2624101778","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-21","2023","02","0.4634186282","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-22","2023","02","0.0437132158","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-23","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-24","2023","02","0.0149470907","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-01","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-02","2023","02","0.4790501848","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-03","2023","02","0.4898305382","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-04","2023","02","0.3868735592","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-05","2023","02","0.2552555743","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-06","2023","02","0.4143461029","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-07","2023","02","0.2461145526","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-08","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-09","2023","02","NA","NRSC VIC MODEL"
"Madhya Pradesh","East Nimar","2023-02-10","2023","02","NA","NRSC VIC MODEL"
